Start_Date,Assign_ID,Weight_Result,,Start_Date,Assign_ID,Weight_Result
2018-06-02 16:29,P7163733,138.005,,2018-06-04 22:20,7K09839,159.179
2018-06-02 16:50,P7163734,137.694,,2018-06-04 22:40,7K09840,158.304
2018-06-02 17:10,P7163735,136.605,,2018-06-04 23:01,7K09730,157.958
2018-06-03 18:50,P7163736,140.155,,2018-06-04 23:21,7K09731,157.908
2018-06-03 19:11,P7163737,142.794,,2018-06-04 23:42,7K09732,159.14
2018-06-03 19:31,P7163738,142.817,,2018-06-05 0:02,7K09733,157.979
2018-06-03 19:51,P7163739,141.132,,2018-06-05 0:23,7K09734,157.34
2018-06-03 20:11,P7163740,142.453,,2018-06-05 0:43,7K09735,159.06
2018-06-03 20:32,P7163741,139.803,,2018-06-05 1:03,7K09736,159.245
2018-06-03 20:52,P7163742,143.149,,2018-06-05 1:24,7K09737,159.014
2018-06-03 21:12,P7163743,142.665,,2018-06-05 1:44,7K09738,160.307
2018-06-03 21:32,P7163744,141.624,,2018-06-05 2:05,7S16981,157.173
2018-06-03 21:53,P7163745,141.96,,2018-06-05 2:25,7S16982,160.899
2018-06-03 22:13,P7163746,141.809,,2018-06-05 2:46,7S16983,159.988
2018-06-03 22:33,P7163747,142.678,,2018-06-05 3:09,7S16984,159.163
2018-06-03 22:54,P7163748,142.166,,2018-06-05 3:29,7S16985,157.904
2018-06-03 23:14,P7163749,143.208,,2018-06-05 3:50,7S16986,158.712
2018-06-03 23:34,P7163750,142.434,,2018-06-05 4:11,7S16987,158.006
2018-06-03 23:55,P7163751,139.807,,2018-06-05 4:31,7S16988,159.067
2018-06-04 0:15,P7163752,137.044,,2018-06-05 4:51,7S16989,159.82
2018-06-04 0:35,P7163753,137.796,,2018-06-05 5:12,7S16990,160.035
2018-06-04 0:58,P7163754,142.232,,2018-06-05 5:33,7S18324,159.101
2018-06-04 1:19,P7163755,139.567,,2018-06-05 5:54,7S18323,158.276
2018-06-04 1:39,P7163756,141.749,,2018-06-05 6:14,7S18325,159.796
2018-06-04 1:59,P7163757,142.814,,2018-06-05 6:35,7S18326,159.954
2018-06-04 2:20,P7163758,141.397,,2018-06-05 6:56,7S18327,159.57
2018-06-04 2:41,P7163759,139.596,,2018-06-05 7:16,7S18328,158.349
2018-06-04 3:01,P7163760,141.18,,2018-06-05 7:37,7S18329,157.284
2018-06-04 3:22,P7163761,137.937,,2018-06-05 7:58,7S18330,159.516
2018-06-04 3:43,P7163762,138.581,,2018-06-05 8:19,7S18331,160.26
2018-06-04 4:03,P7163763,142.006,,2018-06-05 8:40,7S18332,160.067
2018-06-04 4:23,P7163764,136.147,,2018-06-05 9:02,7S18333,157.346
2018-06-04 4:44,P7163765,138.916,,2018-06-05 9:23,7S18334,159.386
2018-06-04 5:04,P7163766,136.686,,2018-06-05 9:46,7S18335,158.958
2018-06-04 5:25,P7163767,138.058,,2018-06-05 10:07,7S18336,160.265
2018-06-04 5:46,P7163768,137.905,,2018-06-05 10:27,7S18337,159.591
2018-06-04 6:07,P7163769,137.226,,2018-06-05 10:48,7S18338,159.05
2018-06-04 6:28,P7163770,138.067,,2018-06-05 11:08,7S18339,160.88
2018-06-04 6:48,P7163771,138.934,,2018-06-05 11:29,7S18340,160.195
2018-06-04 7:09,P7163772,138.946,,2018-06-05 11:50,7S18341,159.794
2018-06-04 7:32,P7163773,138.665,,2018-06-05 12:11,7S18342,159.527
2018-06-04 7:53,P7163774,138.064,,2018-06-05 12:31,7S18343,161.222
2018-06-04 8:14,P7163775,136.788,,2018-06-05 12:52,7S18344,160.387
2018-06-04 8:34,P7163776,141.663,,2018-06-05 13:12,7S18345,158.936
2018-06-04 8:55,P7163777,138.367,,2018-06-05 13:32,7S18346,159.926
2018-06-04 9:16,P7163778,136.896,,2018-06-06 12:07,5J06256,153.88
2018-06-04 9:37,P7163779,136.593,,2018-06-06 12:28,5J06257,155.621
2018-06-04 9:58,P7163780,136.206,,2018-06-06 12:49,5J06258,160.429
2018-06-04 10:18,P7163781,135.507,,2018-06-06 13:09,5J06259,158.997
2018-06-04 10:39,P7163782,141.478,,2018-06-06 13:29,5J06260,159.16
2018-06-04 11:00,P7163783,137.499,,2018-06-06 13:50,5J06261,160.054
2018-06-04 11:20,P7163784,139.911,,2018-06-06 14:11,5J06262,160.491
2018-06-04 11:41,P7163785,141.891,,2018-06-06 14:32,5J06263,150.626
2018-06-04 12:02,P7163786,139.321,,2018-06-06 14:53,5J06264,151.824
2018-06-04 12:22,P7163787,138.646,,2018-06-06 15:14,5J06265,152.892
2018-06-04 12:43,P7163788,138.005,,2018-06-06 15:34,7K09252,160.044
2018-06-04 13:03,P7163789,137.818,,2018-06-06 15:55,7K09253,161.18
2018-06-04 13:23,P7163790,137.955,,2018-06-06 16:15,7K09254,159.786
2018-06-05 15:23,P7163791,136.612,,2018-06-06 16:36,7K09255,159.337
2018-06-05 15:43,P7163792,136.383,,2018-06-06 16:56,7K09256,159.833
2018-06-05 16:03,P7163793,139.049,,2018-06-06 17:17,7K09257,159.739
2018-06-05 16:26,P7163794,135.076,,2018-06-06 17:37,7K09258,159.657
2018-06-05 16:46,P7163795,137.321,,2018-06-06 17:58,7K09259,159.835
2018-06-05 17:06,P7163796,138.676,,2018-06-06 18:18,7K09044,159.476
2018-06-05 17:26,P7163797,138.582,,2018-06-06 18:40,7K09045,157.633
2018-06-05 17:47,P7163798,138.82,,2018-06-06 19:00,7K09046,158.641
2018-06-05 18:07,P7163799,142.067,,2018-06-06 19:21,7K09047,157.098
2018-06-05 18:28,P7163800,141.859,,2018-06-06 19:41,7K09048,158.49
2018-06-05 18:48,6B29801,161.858,,2018-06-06 20:02,7K09049,158.49
2018-06-05 19:09,6B29802,163.185,,2018-06-06 20:23,7K09050,158.992
2018-06-05 19:29,6B29803,161.464,,2018-06-06 20:44,7K09251,160.646
2018-06-05 19:50,6B29804,163.246,,2018-06-06 21:05,5J06251,154.898
2018-06-05 20:11,6B29805,163.357,,2018-06-06 21:26,5J06252,154.042
2018-06-05 20:31,6B29806,163.703,,2018-06-06 21:46,5J06253,155.326
2018-06-05 20:52,6B29807,162.676,,2018-06-06 22:07,5J06254,155.355
2018-06-05 21:13,6B29808,161.016,,2018-06-06 22:47,5J06286,160.444
2018-06-05 21:33,6B29809,161.481,,2018-06-06 23:07,5J06287,159.474
2018-06-05 21:54,6B29810,162.026,,2018-06-06 23:28,5J06288,159.218
2018-06-05 22:15,6B29811,161.513,,2018-06-06 23:49,5J06289,159.119
2018-06-05 22:35,6B29812,161.282,,2018-06-07 0:09,5J06290,160.008
2018-06-05 22:57,6B29813,162.702,,2018-06-07 0:30,P7162970,137.385
2018-06-05 23:18,6B29814,159.821,,2018-06-07 0:50,P7162971,139.451
2018-06-05 23:39,6B29815,160.286,,2018-06-07 1:13,P7162972,137.881
2018-06-05 23:59,6B29816,160.345,,2018-06-07 1:34,P7162973,139.057
2018-06-06 0:20,6B29817,160.631,,2018-06-07 1:55,P7162974,139.742
2018-06-06 0:40,6B29818,159.866,,2018-06-07 2:16,P7162975,138.169
2018-06-06 1:01,6B29819,161.828,,2018-06-07 2:36,P7162976,137.923
2018-06-06 1:22,6B29820,159.155,,2018-06-07 2:57,P7162977,136.702
2018-06-06 1:42,6B29821,159.436,,2018-06-07 3:18,P7162978,139.019
2018-06-06 2:03,6B29822,159.324,,2018-06-07 3:38,P7162979,138.475
2018-06-06 2:23,6B29823,160.529,,2018-06-07 3:59,P7162980,138.031
2018-06-06 2:43,6B29824,159.455,,2018-06-07 4:20,P7164351,136.783
2018-06-06 3:04,6B29825,158.842,,2018-06-07 4:40,P7164352,138.93
2018-06-06 3:25,6B29826,155.778,,2018-06-07 5:01,P7164353,140.565
2018-06-06 3:45,6B29827,155.81,,2018-06-07 5:21,P7164354,138.91
2018-06-06 4:06,6B29828,158.462,,2018-06-07 5:42,P7164356,139
2018-06-06 4:26,6B29829,158.025,,2018-06-07 6:03,P7164357,137.403
2018-06-06 4:47,6B29830,159.065,,2018-06-07 6:23,P7164358,135.358
2018-06-06 5:08,6B29831,158.328,,2018-06-07 6:44,P7164359,136.071
2018-06-06 5:31,6B29832,160.059,,2018-06-07 7:05,P7164360,133.502
2018-06-06 5:51,6B29833,162.456,,2018-06-07 7:26,7K09006,158.125
2018-06-06 6:11,6B29834,160.967,,2018-06-07 7:49,7K09007,158.73
2018-06-06 6:32,6B29835,160.889,,2018-06-07 8:10,7K09008,158.426
2018-06-06 6:52,6B29836,160.403,,2018-06-07 8:30,7K09009,158.429
2018-06-06 7:13,6B29837,156.622,,2018-06-07 8:51,7K09010,157.594
2018-06-06 7:35,6B29838,156.6,,2018-06-07 9:11,7K09011,159.103
2018-06-06 7:55,6B29839,158.13,,2018-06-07 9:32,7K09012,159.842
2018-06-06 8:17,6B29840,158.363,,2018-06-07 9:54,7K09013,159.259
2018-06-06 8:37,6B29841,158.118,,2018-06-07 10:15,7K09014,158.958
2018-06-06 8:58,6B29842,159.16,,2018-06-07 10:36,7K09015,158.941
2018-06-06 9:19,6B29843,160.655,,2018-06-07 10:57,7K09016,158.852
2018-06-06 9:40,6B29844,158.641,,2018-06-07 11:18,7K09285,157.743
2018-06-06 10:01,6B29845,160.952,,2018-06-07 11:38,7K09286,158.958
2018-06-06 10:21,6B29846,160.551,,2018-06-07 11:59,7K09287,158.774
2018-06-06 10:42,6B29847,161.458,,2018-06-07 12:20,7K09288,159.839
2018-06-06 11:03,6B29848,159.594,,2018-06-07 12:40,7K09289,158.997
2018-06-06 11:24,6B29849,159.848,,2018-06-07 13:01,7K09290,159.372
2018-06-06 11:44,6B29850,159.593,,2018-06-07 13:21,7K09291,159.136
2018-06-06 22:27,5J06255,155.234,,2018-06-07 13:41,7K09292,160.017
2018-06-07 16:41,6B29001,155.19,,2018-06-08 11:44,7P14691,158.389
2018-06-07 17:01,6B29002,161.083,,2018-06-08 12:04,6B29862,154.71
2018-06-07 17:21,6B29003,156.534,,2018-06-08 12:24,6B29863,154.637
2018-06-07 17:42,6B29004,156.461,,2018-06-08 12:44,6B29864,154.176
2018-06-07 18:02,6B29005,157.039,,2018-06-08 13:05,6B29865,154.893
2018-06-07 18:22,6B29006,157.107,,2018-06-08 13:25,6B29866,154.319
2018-06-07 18:43,6B29007,157.857,,2018-06-08 13:46,6B29867,155.465
2018-06-07 19:03,6B29008,164.13,,2018-06-08 14:06,6B29868,155.811
2018-06-07 19:23,6B29009,157.361,,2018-06-08 14:27,6B29869,155.934
2018-06-07 19:43,6B29010,158.208,,2018-06-08 14:47,6B29870,154.212
2018-06-07 20:03,6B29011,157.54,,2018-06-08 15:08,6B29871,154.414
2018-06-07 20:24,6B29012,157.732,,2018-06-08 15:28,7K09293,159.463
2018-06-07 20:46,6B29013,157.693,,2018-06-08 15:48,7K09294,160.211
2018-06-07 21:07,6B29014,157.275,,2018-06-08 16:08,7K09295,160.36
2018-06-07 21:27,6B29015,156.722,,2018-06-08 16:31,7K09296,161.112
2018-06-07 21:48,6B29016,157.611,,2018-06-08 16:51,7K09297,159.899
2018-06-07 22:08,6B29017,158.744,,2018-06-08 17:12,7K09298,160.819
2018-06-07 22:28,6B29018,158.56,,2018-06-08 17:33,7K09299,160.141
2018-06-07 22:49,6B29019,157.983,,2018-06-08 17:53,7K09300,160.152
2018-06-07 23:10,6B29020,157.155,,2018-06-08 18:14,7S18351,159.336
2018-06-07 23:30,6B29021,157.132,,2018-06-08 18:34,7S18352,159.016
2018-06-07 23:51,6B29022,155.723,,2018-06-08 18:54,7S18353,160.338
2018-06-08 0:11,6B29023,156.828,,2018-06-08 19:14,7S18354,160.775
2018-06-08 0:32,6B29024,156.829,,2018-06-08 19:35,7S18355,158.75
2018-06-08 0:53,6B29025,158.028,,2018-06-08 19:55,7S18356,159.572
2018-06-08 1:14,6B29026,158.19,,2018-06-08 20:15,7S18357,158.135
2018-06-08 1:34,6B29027,156.889,,2018-06-08 20:36,7S18358,159.196
2018-06-08 1:55,6B29028,157.298,,2018-06-08 20:56,7K09036,156.812
2018-06-08 2:16,6B29029,156.532,,2018-06-08 21:16,7K09037,159.604
2018-06-08 2:37,6B29030,157.649,,2018-06-08 21:37,7K09038,160.008
2018-06-08 2:58,6B29031,157.76,,2018-06-08 21:58,7K09039,159.929
2018-06-08 3:21,6B29032,154.847,,2018-06-08 22:18,7S18394,158.206
2018-06-08 3:42,6B29033,154.33,,2018-06-08 22:39,7S18395,161.609
2018-06-08 4:03,6B29034,165.746,,2018-06-08 23:01,7S18396,159.494
2018-06-08 4:24,6B29035,156.115,,2018-06-08 23:22,7S18397,158.608
2018-06-08 4:44,6B29036,156.341,,2018-06-08 23:42,7S18398,160.282
2018-06-08 5:05,6B29037,155.425,,2018-06-09 0:03,7S18399,159.856
2018-06-08 5:26,6B29038,153.661,,2018-06-09 0:23,7S18400,158.411
2018-06-08 5:47,6B29039,153.594,,2018-06-09 0:44,6B29751,159.176
2018-06-08 6:07,6B29040,152.658,,2018-06-09 1:05,7S18386,158.739
2018-06-08 6:28,6B29041,152.687,,2018-06-09 1:26,7S18387,160.08
2018-06-08 6:49,6B29042,152.947,,2018-06-09 1:46,7S18388,159.968
2018-06-08 7:10,6B29043,153.663,,2018-06-09 2:08,7S18389,160.944
2018-06-08 7:30,6B29044,152.53,,2018-06-09 2:29,7S18390,159.645
2018-06-08 7:51,6B29045,153.458,,2018-06-09 2:50,7S18391,159.327
2018-06-08 8:11,6B29046,156.323,,2018-06-09 3:11,7S18392,160.166
2018-06-08 8:32,6B29047,153.764,,2018-06-09 3:32,7S18393,159.52
2018-06-08 8:53,6B29048,153.23,,2018-06-09 3:53,7K09167,157.174
2018-06-08 9:13,6B29049,151.564,,2018-06-09 4:13,7K09168,159.183
2018-06-08 9:34,6B29050,151.646,,2018-06-09 4:35,7K09169,157.912
2018-06-09 13:18,6C01701,156.167,,2018-06-09 4:56,7K09170,159.64
2018-06-09 13:38,6C01702,157.897,,2018-06-09 5:17,7K09171,159.796
2018-06-09 13:58,6C01703,152.873,,2018-06-09 5:40,7K09172,160.305
2018-06-09 14:19,6C01704,153.884,,2018-06-09 6:01,7K09173,159.784
2018-06-09 14:40,6C01705,154.663,,2018-06-09 6:21,7K09174,159.816
2018-06-09 15:00,6C01706,155.474,,2018-06-09 6:42,P7164361,135.601
2018-06-09 15:20,6C01707,155.659,,2018-06-09 7:03,P7164362,136.305
2018-06-09 15:41,6C01708,156.364,,2018-06-09 7:23,P7164363,135.665
2018-06-09 16:01,6C01709,155.461,,2018-06-09 7:44,P7164364,133.069
2018-06-09 16:21,6C01710,154.895,,2018-06-09 8:05,P7164365,133.994
2018-06-09 16:42,6C01711,155.18,,2018-06-09 8:26,P7164366,133.134
2018-06-09 17:02,6C01712,156.353,,2018-06-09 8:47,P7164367,133.562
2018-06-09 17:23,6C01713,155.162,,2018-06-09 9:08,P7164368,135.668
2018-06-09 17:43,6C01714,155.067,,2018-06-09 9:29,P7164369,139.181
2018-06-09 18:04,6C01715,155.464,,2018-06-09 9:49,P7164387,140.127
2018-06-09 18:24,6C01716,155.113,,2018-06-09 10:10,P7164388,140.648
2018-06-09 18:47,6C01717,154.18,,2018-06-09 10:30,P7164389,140.83
2018-06-09 19:07,6C01718,154.398,,2018-06-09 10:51,P7164390,140.784
2018-06-09 19:27,6C01719,155.175,,2018-06-09 11:11,P7164391,140.218
2018-06-09 19:47,6C01720,161.403,,2018-06-09 11:32,P7164392,141.237
2018-06-09 20:08,6C01721,155.211,,2018-06-09 11:52,P7164393,141.404
2018-06-09 20:28,6C01722,154.99,,2018-06-09 12:15,P7164394,138.898
2018-06-09 20:49,6C01723,155.411,,2018-06-09 12:36,P7164395,136.587
2018-06-09 21:10,6C01724,154.94,,2018-06-09 12:57,P7164396,139.982
2018-06-09 21:30,6C01725,154.54,,2018-06-12 7:14,6B29773,156.936
2018-06-09 21:51,6C01726,155.84,,2018-06-12 7:35,6B29764,158.237
2018-06-09 22:11,6C01727,156.479,,2018-06-12 7:55,6B29765,157.864
2018-06-09 22:32,6C01728,156.668,,2018-06-12 8:16,6B29774,157.283
2018-06-09 22:53,6C01729,156.398,,2018-06-12 8:37,6B29775,160.711
2018-06-09 23:13,6C01730,162.383,,2018-06-12 8:58,6B29776,161.833
2018-06-09 23:33,6C01731,156.006,,2018-06-12 9:19,6B29766,158.688
2018-06-09 23:55,6C01732,164.574,,2018-06-12 9:39,6B29767,157.63
2018-06-10 0:15,6C01733,160.588,,2018-06-12 10:00,6B29779,162.588
2018-06-10 0:37,6C01734,162.942,,2018-06-12 10:21,6B29770,156.331
2018-06-10 0:57,6C01735,129.657,,2018-06-12 10:42,6B29780,156.55
2018-06-10 1:20,6C01736,173.95,,2018-06-12 11:03,6B29782,153.385
2018-06-10 1:40,6C01737,158.991,,2018-06-12 14:40,6B29783,156.923
2018-06-10 2:01,6C01738,157.163,,2018-06-12 15:01,6B29784,152.559
2018-06-10 2:21,6C01739,140.246,,2018-06-12 15:21,6B29785,147.846
2018-06-10 2:42,6C01740,173.715,,2018-06-12 15:41,6B29786,152.021
2018-06-10 3:03,6C01741,174.719,,2018-06-12 16:01,6B29787,158.848
2018-06-10 3:23,6C01742,162.545,,2018-06-12 16:22,6B29788,157
2018-06-10 3:43,6C01743,158.731,,2018-06-12 16:43,6B29789,158.113
2018-06-10 4:03,6C01744,182.337,,2018-06-12 17:04,6B29790,153.535
2018-06-10 4:24,6C01745,165.331,,2018-06-12 17:24,6B29791,158.965
2018-06-10 4:45,6C01746,136.527,,2018-06-12 17:45,6B29792,159.954
2018-06-10 5:06,6C01747,161.191,,2018-06-12 18:06,7K09268,159.014
2018-06-10 5:26,6C01748,159.426,,2018-06-12 18:26,7K09269,159.066
2018-06-10 5:47,6C01749,177.659,,2018-06-12 18:47,7K09270,159.964
2018-06-10 6:07,6C01750,156.358,,2018-06-12 19:08,7K09271,159.747
2018-06-10 6:28,7S18401,162.542,,2018-06-12 19:28,7K09272,159.769
2018-06-10 6:49,7S18402,160.369,,2018-06-12 19:49,7K09273,159.438
2018-06-10 7:11,7S18403,161.784,,2018-06-12 20:10,5J08465,151.179
2018-06-10 7:31,7S18404,159.733,,2018-06-12 20:30,5J08466,150.538
2018-06-10 7:54,7S18405,160.415,,2018-06-12 20:51,5J08467,150.024
2018-06-11 9:43,7S18406,160.141,,2018-06-12 21:14,5J08468,153.202
2018-06-11 10:03,7S18407,160,,2018-06-12 21:35,5J08470,151.949
2018-06-11 10:24,7S18408,159.387,,2018-06-12 21:55,5J08471,151.453
2018-06-11 10:44,7S18409,159.25,,2018-06-12 22:16,5J08472,150.039
2018-06-11 11:04,7S18410,159.229,,2018-06-12 22:37,5J08473,150.159
2018-06-11 11:25,7S18411,159.488,,2018-06-12 22:57,5J08474,148.793
2018-06-11 11:45,7S18412,158.168,,2018-06-12 23:18,5J08475,158.071
2018-06-11 12:06,7S18413,160.324,,2018-06-12 23:39,5J08476,155.605
2018-06-11 12:27,7S18414,160.599,,2018-06-13 0:00,5J08477,155.428
2018-06-11 12:47,7S18415,161.109,,2018-06-13 0:21,5J08478,154.888
2018-06-11 13:07,7S18416,158.279,,2018-06-13 0:42,5J08479,156.418
2018-06-11 13:27,7S18417,157.982,,2018-06-13 1:02,5J08480,158.271
2018-06-11 13:48,7S18418,158.111,,2018-06-13 1:23,5J08481,157.555
2018-06-11 14:09,7S18419,158.239,,2018-06-13 1:44,P7163730,140.282
2018-06-11 14:29,7S18420,157.377,,2018-06-13 2:04,P7163731,140.731
2018-06-11 17:44,7S18421,158.335,,2018-06-13 2:25,P7163732,137.402
2018-06-11 18:04,7S18422,158.172,,2018-06-13 2:45,P7163733,138.759
2018-06-11 18:24,7S18423,158.291,,2018-06-13 3:06,P7163734,138.44
2018-06-11 18:45,7S18425,157.154,,2018-06-13 3:27,P7163735,137.34
2018-06-11 19:05,7S18426,159.38,,2018-06-13 3:49,P7163737,143.533
2018-06-11 19:25,7S18427,163.156,,2018-06-13 4:11,P7163739,142.179
2018-06-11 19:46,7S18428,163.757,,2018-06-13 4:32,P7163740,143.158
2018-06-11 20:07,7S18429,162.204,,2018-06-13 4:52,P7163741,140.548
2018-06-11 20:27,7S18430,160.228,,2018-06-13 5:13,P7163742,143.919
2018-06-11 20:48,7S18431,160.708,,2018-06-13 5:33,P7163743,143.381
2018-06-11 21:08,7S18432,161.781,,2018-06-13 5:53,P7163744,142.335
2018-06-11 21:29,7S18433,163.422,,2018-06-13 6:14,P7163746,142.544
2018-06-11 21:50,7S18434,163.585,,2018-06-13 6:35,P7163791,136.603
2018-06-11 22:11,7S18435,161.993,,2018-06-13 6:56,P7163792,136.94
2018-06-11 22:31,7S18436,160.802,,2018-06-13 7:17,P7163793,139.837
2018-06-11 22:52,7S18437,159.932,,2018-06-13 7:37,P7163794,135.627
2018-06-11 23:12,7S18438,158.942,,2018-06-13 7:58,P7163795,137.855
2018-06-11 23:33,7S18439,159.084,,2018-06-13 8:19,P7163745,142.507
2018-06-11 23:53,7S18440,161.786,,2018-06-13 8:40,5J06274,155.847
2018-06-12 0:16,7S18441,161.917,,2018-06-13 9:02,5J06275,156.9
2018-06-12 0:36,7S18442,163.18,,2018-06-13 9:22,5J06277,158.89
2018-06-12 0:57,7S18443,163.554,,2018-06-13 9:43,5J06278,157.352
2018-06-12 1:18,7S18444,166.16,,2018-06-13 10:04,5J06279,157.396
2018-06-12 1:40,7S18445,164.522,,2018-06-13 10:26,5J06281,158.286
2018-06-12 2:00,7S18446,158.682,,2018-06-13 10:47,5J06282,160.725
2018-06-12 2:21,7S18447,159.723,,2018-06-13 11:07,5J06283,159.983
2018-06-12 2:42,7S18448,158.229,,2018-06-13 11:28,5J06266,151.508
2018-06-12 3:03,7S18449,160.514,,2018-06-13 11:48,5J06267,151.801
2018-06-12 3:24,7S18450,159.507,,2018-06-13 12:09,5J06268,155.915
2018-06-12 3:45,P7163051,138.337,,2018-06-13 12:30,5J06269,156.912
2018-06-12 4:05,P7163052,138.312,,2018-06-13 12:51,5J06270,156.801
2018-06-12 4:26,P7163053,138.551,,2018-06-13 13:12,5J06271,157.163
2018-06-12 4:46,P7163054,138.129,,2018-06-13 13:33,5J06272,155.877
2018-06-12 5:07,P7163055,139.342,,2018-06-13 13:54,5J06273,157.039
2018-06-12 5:27,P7163056,136.779,,2018-06-13 14:15,5J06299,153.161
2018-06-12 5:49,P7163057,139.044,,2018-06-13 14:36,5J06300,154.255
2018-06-12 6:09,P7163058,140.573,,2018-06-13 14:56,P7162951,138.132
2018-06-12 6:30,P7163059,138.055,,2018-06-13 15:17,P7162952,137.027
2018-06-12 6:53,P7163060,136.437,,2018-06-13 15:37,P7162953,139.859
2018-06-13 18:29,P7163061,139.259,,2018-06-13 15:58,P7162954,138.093
2018-06-13 18:49,P7163062,142.139,,2018-06-13 16:19,P7162955,139.686
2018-06-13 19:09,P7163063,138.059,,2018-06-13 16:40,P7162956,139.373
2018-06-13 19:30,P7163064,139.603,,2018-06-14 15:15,P7163796,138.699
2018-06-13 19:50,P7163065,140.608,,2018-06-14 15:37,P7163797,139.259
2018-06-13 20:10,P7163066,139.717,,2018-06-14 15:57,P7163798,139.886
2018-06-13 20:31,P7163067,140.779,,2018-06-14 16:18,P7163799,142.37
2018-06-13 20:52,P7163068,141.133,,2018-06-14 16:38,P7163800,142.398
2018-06-13 21:12,P7163069,138.235,,2018-06-14 16:58,6B29801,162.001
2018-06-13 21:33,P7163070,139.004,,2018-06-14 17:19,6B29802,163.437
2018-06-13 21:54,P7163071,140.124,,2018-06-14 17:40,6B29803,161.6
2018-06-13 22:15,P7163072,137.762,,2018-06-14 18:01,6B29804,163.572
2018-06-13 22:35,P7163073,140.333,,2018-06-14 18:21,6B29046,156.478
2018-06-13 22:56,P7163074,138.66,,2018-06-14 18:41,P7162957,138.024
2018-06-13 23:17,P7163075,137.162,,2018-06-14 19:02,P7162958,137.236
2018-06-13 23:40,P7163076,137.593,,2018-06-14 19:25,P7162959,137.143
2018-06-14 0:00,P7163077,137.742,,2018-06-14 19:45,P7162960,137.43
2018-06-14 0:21,P7163078,137.307,,2018-06-14 20:06,P7162961,136.69
2018-06-14 0:42,P7163079,137.946,,2018-06-14 20:27,P7162962,138.315
2018-06-14 1:02,P7163080,138.773,,2018-06-14 20:47,P7162963,136.938
2018-06-14 1:22,P7163081,137.573,,2018-06-14 21:07,P7162964,136.281
2018-06-14 1:43,P7163082,142.19,,2018-06-14 21:28,P7162966,139.239
2018-06-14 2:04,P7163083,141.477,,2018-06-14 21:48,P7162967,137.449
2018-06-14 2:24,P7163084,142.574,,2018-06-14 22:09,P7162997,139.445
2018-06-14 2:45,P7163085,140.251,,2018-06-14 22:29,P7162998,138.908
2018-06-14 3:06,P7163086,141.22,,2018-06-14 22:50,P7162999,140.594
2018-06-14 3:28,P7163087,136.573,,2018-06-14 23:11,P7163000,139.645
2018-06-14 3:48,P7163088,136.842,,2018-06-14 23:32,P7163701,139.396
2018-06-14 4:08,P7163089,136.423,,2018-06-14 23:53,P7163702,139.931
2018-06-14 4:29,P7163090,137.484,,2018-06-15 0:14,P7163703,139.553
2018-06-14 4:50,P7163091,141.261,,2018-06-15 0:35,P7163704,138.595
2018-06-14 5:10,P7163092,139.087,,2018-06-15 0:55,P7162987,137.614
2018-06-14 5:30,P7163093,139.565,,2018-06-15 1:16,P7162988,138.85
2018-06-14 5:50,P7163094,138.199,,2018-06-15 1:36,P7162989,138.122
2018-06-14 6:13,P7163095,139.418,,2018-06-15 1:59,P7162990,138.114
2018-06-14 6:33,P7163096,142.146,,2018-06-15 2:20,P7162991,139.696
2018-06-14 6:54,P7163097,136.751,,2018-06-15 2:41,P7162992,137.916
2018-06-14 7:15,P7163098,135.742,,2018-06-15 3:01,P7162993,136.872
2018-06-14 7:35,P7163099,138.085,,2018-06-15 3:22,P7162994,137.786
2018-06-14 7:56,P7163100,139.879,,2018-06-16 14:57,P7163747,142.705
2018-06-14 8:17,P7165751,137.178,,2018-06-16 15:18,P7163748,142.878
2018-06-14 8:38,P7165752,136.284,,2018-06-16 15:39,P7163749,143.832
2018-06-14 9:00,P7165753,134.795,,2018-06-16 16:00,P7163750,142.889
2018-06-14 9:20,P7165754,136.135,,2018-06-16 16:21,P7163751,140.305
2018-06-14 9:41,P7165755,136.985,,2018-06-16 16:42,P7163752,137.202
2018-06-14 10:02,P7165756,135.787,,2018-06-16 17:03,P7163753,137.913
2018-06-14 10:23,P7165757,139.019,,2018-06-16 17:24,P7163754,142.402
2018-06-14 10:43,P7165758,136.323,,2018-06-16 17:45,P7163755,139.946
2018-06-14 11:03,P7165759,137.95,,2018-06-16 18:06,P7163756,141.789
2018-06-14 11:24,P7165760,135.82,,2018-06-16 18:26,P7163757,143.473
2018-06-14 11:45,P7165761,133.936,,2018-06-16 18:47,P7163758,141.981
2018-06-14 12:07,P7165762,134.78,,2018-06-16 19:07,P7163759,140.082
2018-06-14 12:28,P7165763,137.69,,2018-06-16 19:28,P7163760,141.644
2018-06-14 12:50,P7165764,135.978,,2018-06-16 19:48,P7163761,138.062
2018-06-14 13:11,P7165765,137.594,,2018-06-16 20:11,P7163762,138.701
2018-06-14 13:31,P7165766,139.125,,2018-06-16 20:32,P7163763,142.159
2018-06-14 13:52,P7165767,138.866,,2018-06-16 20:53,P7163764,136.529
2018-06-14 14:13,P7165768,137.749,,2018-06-16 21:13,6C01721,155.214
2018-06-14 14:34,P7165769,134.597,,2018-06-16 21:34,6C01722,155.237
2018-06-14 14:54,P7165770,136.415,,2018-06-16 21:55,6C01723,155.869
2018-06-15 3:43,P7165771,135.831,,2018-06-16 22:16,6C01715,155.645
2018-06-15 4:04,P7165772,136.556,,2018-06-16 22:37,6C01724,155.498
